marker	mapped_alignments.CRH01	mapped_alignments.CRH02	mapped_alignments.CRH03	mapped_alignments.CRH04	mapped_alignments.CRH05	samples_supported	minimum_count	total_count	gene
ranoidea-06765_itfg2l	636	166	4	421	503	5	4	1730	itfg2l
ranoidea-01151_anon-1214	523	49	4	816	292	5	4	1684	anon-1214
anura-00086_tprn	676	4	11	380	528	5	4	1599	tprn
ranoidea-03343_rbm28l	443	342	495	4	265	5	4	1549	rbm28l
anura-01681_dcp1a-ex2	536	4	16	335	629	5	4	1520	dcp1a
ranoidea-06023_loc108713278	672	4	18	274	518	5	4	1486	loc108713278
anura-00879_cebpe	494	4	7	514	464	5	4	1483	cebpe
ranoidea-04421_lmtk2-ex1	477	95	4	527	334	5	4	1437	lmtk2
ranoidea-02176_anon-1519	205	4	28	587	593	5	4	1417	anon-1519
ranoidea-05761_anon-2673	1004	4	4	102	265	5	4	1379	anon-2673
anura-00521_anon-1050	471	4	75	513	301	5	4	1364	anon-1050
ranoidea-02580_abcc10-ex6	470	4	4	467	413	5	4	1358	abcc10
ranoidea-03319_anon-1892	602	53	4	291	401	5	4	1351	anon-1892
anura-02112_loc734042	434	4	70	438	402	5	4	1348	loc734042
anura-02537_anon-1884	511	4	26	523	163	5	4	1227	anon-1884
anura-03981_anon-2496	259	4	11	514	400	5	4	1188	anon-2496
anura-00506_commd1-ex1	512	4	12	209	440	5	4	1177	commd1
anura-00940_morn3-ex2	355	6	4	165	611	5	4	1141	morn3
ranoidea-04212_anon-2159	446	83	4	279	318	5	4	1130	anon-2159
ranoidea-03009_anon-1783	407	4	9	535	172	5	4	1127	anon-1783
anura-03970_xetrov90014452mg	327	4	43	485	258	5	4	1117	xetrov90014452mg
anura-01687_mvkl	269	4	80	318	354	5	4	1025	mvkl
anura-00755_brd8-ex1	186	4	9	452	335	5	4	986	brd8
ranoidea-01781_anon-1408	393	4	4	200	365	5	4	966	anon-1408
ranoidea-02323_ftsj2-ex2	306	4	136	294	217	5	4	957	ftsj2
anura-01354_fzd6-ex3	416	4	5	387	127	5	4	939	fzd6
anura-04251_anon-2619	372	4	67	254	239	5	4	936	anon-2619
ranoidea-04809_anon-2356	535	5	4	77	272	5	4	893	anon-2356
ranoidea-02472_anon-1605	254	4	21	320	288	5	4	887	anon-1605
anura-03654_mtrf1	272	13	4	291	291	5	4	871	mtrf1
ranoidea-06510_anon-2895	274	4	12	332	229	5	4	851	anon-2895
anura-02458_mppe1-ex2	124	4	39	241	418	5	4	826	mppe1
ranoidea-03800_anon-2051	301	6	4	433	76	5	4	820	anon-2051
ranoidea-02413_zdhhc4	215	4	7	287	302	5	4	815	zdhhc4
anura-03893_gtf2b	351	61	4	48	304	5	4	768	gtf2b
ranoidea-05211_dpf3-ex2	487	4	6	8	259	5	4	764	dpf3
ranoidea-00298_paxip1	129	4	15	353	228	5	4	729	paxip1
ranoidea-01463_cfap206-ex2	216	14	4	59	434	5	4	727	cfap206
ranoidea-00934_nhp2	214	4	65	279	152	5	4	714	nhp2
anura-05731_uce-1271	164	4	144	195	186	5	4	693	uce-1271
anura-03656_mad1l1l	196	4	6	244	242	5	4	692	mad1l1l
ranoidea-02033_unc119	252	5	4	157	218	5	4	636	unc119
ranoidea-03564_gpr157-ex4	351	91	134	4	54	5	4	634	gpr157
ranoidea-03650_myl9	226	24	4	256	119	5	4	629	myl9
ranoidea-05445_dnah3	206	36	4	264	119	5	4	629	dnah3
anura-04039_ubl4a	368	4	13	149	94	5	4	628	ubl4a
anura-00257_loc108702973	165	4	72	202	182	5	4	625	loc108702973
ranoidea-03237_haus6	155	5	4	334	124	5	4	622	haus6
anura-04466_akt1s1s	552	4	18	18	26	5	4	618	akt1s1s
ranoidea-06187_anon-2793	159	20	4	387	17	5	4	587	anon-2793
ranoidea-06018_anon-2743	316	4	6	5	253	5	4	584	anon-2743
ranoidea-01219_anon-1228	237	4	22	138	181	5	4	582	anon-1228
ranoidea-03139_bod1l1-ex3	114	4	16	205	232	5	4	571	bod1l1
ranoidea-06106_ep300	276	4	5	152	118	5	4	555	ep300
ranoidea-04649_loc734139	389	5	4	115	31	5	4	544	loc734139
ranoidea-00689_prdm1s	236	19	4	140	142	5	4	541	prdm1s
anura-00973_soga1-ex2	237	4	7	75	210	5	4	533	soga1
ranoidea-02018_anon-1478	155	6	4	188	170	5	4	523	anon-1478
ranoidea-02562_anon-1628	221	4	4	92	177	5	4	498	anon-1628
anura-00048_supv3l1-ex2	257	4	39	61	135	5	4	496	supv3l1
ranoidea-03720_anon-2014	246	4	22	53	168	5	4	493	anon-2014
ranoidea-06091_map7d1s	151	4	11	129	197	5	4	492	map7d1s
anura-02203_calcoco1	150	4	13	130	156	5	4	453	calcoco1
ranoidea-03674_acap2	4	110	108	63	168	5	4	453	acap2
anura-02799_serpinf1-ex1	273	4	6	94	64	5	4	441	serpinf1
anura-04056_kmt2d-ex2	199	4	6	96	133	5	4	438	kmt2d
ranoidea-04040_trip11	227	25	4	96	83	5	4	435	trip11
ranoidea-03152_anon-1833	155	15	4	115	143	5	4	432	anon-1833
ranoidea-05099_spg11l	146	4	31	125	124	5	4	430	spg11l
anura-04450_nr2c1	159	7	4	121	130	5	4	421	nr2c1
anura-01144_rarres3	148	14	4	97	157	5	4	420	rarres3
ranoidea-06141_uhrf2-ex1	211	4	9	158	37	5	4	419	uhrf2
ranoidea-04747_pmpcb-ex2	176	15	4	79	138	5	4	412	pmpcb
ranoidea-02960_utrn-ex2	136	4	8	115	136	5	4	399	utrn
ranoidea-05654_lsm14a-ex3	159	4	30	64	140	5	4	397	lsm14a
ranoidea-04388_dicer1-ex2	64	4	6	207	109	5	4	390	dicer1
anura-00308_anon-0980	152	4	18	128	84	5	4	386	anon-0980
anura-03410_hsd11b2	193	17	4	76	92	5	4	382	hsd11b2
ranoidea-01790_anon-1411	134	18	4	120	99	5	4	375	anon-1411
ranoidea-05771_anon-2676	249	4	9	57	55	5	4	374	anon-2676
anura-02889_ctsv-ex3	78	4	12	104	174	5	4	372	ctsv
anura-03663_anon-2347	172	4	9	70	98	5	4	353	anon-2347
anura-04954_ptgs1-ex3	171	4	21	109	35	5	4	340	ptgs1
ranoidea-00473_tbc1d23-ex2	113	4	4	117	91	5	4	329	tbc1d23
anura-03144_atg4a	47	4	12	150	111	5	4	324	atg4a
anura-04519_slc6a12-ex4	90	4	11	129	87	5	4	321	slc6a12
anura-04487_ntmt1	96	4	11	109	90	5	4	310	ntmt1
ranoidea-02666_anon-1664	61	4	6	147	88	5	4	306	anon-1664
anura-03436_lmnb2l	85	4	6	126	81	5	4	302	lmnb2l
ranoidea-05930_anon-2719	134	6	4	45	109	5	4	298	anon-2719
ranoidea-05269_anon-2521	134	17	4	75	61	5	4	291	anon-2521
ranoidea-06236_ppfia3	56	4	21	69	141	5	4	291	ppfia3
anura-02445_piwil4-ex1	23	4	5	99	154	5	4	285	piwil4
anura-05221_ppm1f-ex2	61	17	4	46	154	5	4	282	ppm1f
ranoidea-04925_anon-2404	129	10	4	102	37	5	4	282	anon-2404
anura-00241_anon-0951	125	4	20	69	62	5	4	280	anon-0951
ranoidea-00860_loc108697781	33	4	7	154	72	5	4	270	loc108697781
ranoidea-04016_gde1	46	4	40	118	61	5	4	269	gde1
ranoidea-01658_ralgapa1s	109	9	4	89	57	5	4	268	ralgapa1s
ranoidea-04784_dst-ex5	77	8	4	100	79	5	4	268	dst
ranoidea-05860_srp72	69	4	10	77	103	5	4	263	srp72
anura-00443_mrpl38	123	4	50	4	69	5	4	250	mrpl38
ranoidea-06624_trpm1	76	4	20	52	86	5	4	238	trpm1
anura-02117_unc50-ex1	121	4	14	32	66	5	4	237	unc50
ranoidea-03580_eif2b2-ex3	161	4	17	21	31	5	4	234	eif2b2
ranoidea-07098_anon-3077	168	16	42	4	4	5	4	234	anon-3077
ranoidea-02099_sept6	85	4	12	40	91	5	4	232	sept6
anura-00946_cyp7b1-ex1	101	4	16	74	35	5	4	230	cyp7b1
ranoidea-04375_ephb1	119	14	4	47	46	5	4	230	ephb1
anura-05382_khdrbs1	68	4	10	92	55	5	4	229	khdrbs1
ranoidea-06455_dnal1-ex2	89	4	4	54	76	5	4	227	dnal1
ranoidea-00942_anon-1161	13	50	45	4	111	5	4	223	anon-1161
ranoidea-04160_anon-2144	27	12	4	102	76	5	4	221	anon-2144
ranoidea-03451_anon-1928	52	14	32	4	117	5	4	219	anon-1928
ranoidea-04641_ccdc113-ex3	35	4	60	32	86	5	4	217	ccdc113
ranoidea-03552_anon-1962	117	4	18	14	58	5	4	211	anon-1962
ranoidea-02601_loc101730947	53	5	4	42	106	5	4	210	loc101730947
ranoidea-01003_ptger1	74	4	21	27	83	5	4	209	ptger1
ranoidea-05311_anon-2530	108	8	4	25	63	5	4	208	anon-2530
anura-03239_kdm4a-ex1	54	4	25	46	67	5	4	196	kdm4a
ranoidea-00545_anon-1042	79	4	6	52	54	5	4	195	anon-1042
ranoidea-03628_rbm48-ex1	113	4	18	39	20	5	4	194	rbm48
ranoidea-06073_wdr59	54	4	29	37	66	5	4	190	wdr59
ranoidea-03352_anon-1900	51	4	19	61	54	5	4	189	anon-1900
anura-02789_anon-1984	87	12	4	70	14	5	4	187	anon-1984
ranoidea-05417_mcf2l-ex4	55	6	12	106	4	5	4	183	mcf2l
ranoidea-00145_krt18-ex2	96	11	4	29	41	5	4	181	krt18
ranoidea-06453_tmem62s	54	4	13	76	33	5	4	180	tmem62s
anura-05817_uce-2485	64	4	20	56	35	5	4	179	uce-2485
ranoidea-02450_cit	73	4	9	58	35	5	4	179	cit
anura-00195_arhgdig	43	45	4	63	23	5	4	178	arhgdig
ranoidea-01388_phip-ex2	71	4	6	55	41	5	4	177	phip
anura-01519_pcmtd2	40	4	9	61	61	5	4	175	pcmtd2
ranoidea-00760_loc108702699-ex2	65	4	24	44	38	5	4	175	loc108702699
anura-03889_tmem168	33	4	28	49	53	5	4	167	tmem168
ranoidea-06304_ak2	36	6	4	90	26	5	4	162	ak2
anura-01320_larp1-ex1	25	4	20	83	29	5	4	161	larp1
anura-04291_zbtb48-ex2	42	8	4	36	71	5	4	161	zbtb48
anura-04448_rassf3	28	4	28	45	53	5	4	158	rassf3
anura-02271_cmtr1-ex1	23	4	19	50	57	5	4	153	cmtr1
anura-04370_mgat5-ex3	28	4	12	68	39	5	4	151	mgat5
anura-00603_anon-1075	24	9	4	81	29	5	4	147	anon-1075
ranoidea-03427_clpb-ex4	19	4	4	21	96	5	4	144	clpb
anura-00713_frmd4a	23	4	5	44	65	5	4	141	frmd4a
anura-05914_uce-3772	58	4	13	42	22	5	4	139	uce-3772
anura-01379_igdcc4l	11	4	8	35	76	5	4	134	igdcc4l
anura-05559_cand1	59	20	4	35	16	5	4	134	cand1
ranoidea-06012_adamts13-ex4	27	6	4	61	31	5	4	129	adamts13
ranoidea-01267_commd5-ex2	36	7	4	20	58	5	4	125	commd5
ranoidea-06956_xpo7	55	47	4	12	7	5	4	125	xpo7
anura-00847_wdr3-ex1	4	13	17	18	72	5	4	124	wdr3
anura-04982_ccdc125-ex3	53	4	6	28	33	5	4	124	ccdc125
anura-05107_prcps	33	4	5	30	52	5	4	124	prcps
ranoidea-00812_oat1	40	4	6	34	40	5	4	124	oat1
anura-01337_dhx36	33	6	46	4	30	5	4	119	dhx36
ranoidea-01828_loc100145131-ex1	66	4	11	8	30	5	4	119	loc100145131
ranoidea-01881_anon-1433	18	4	9	73	12	5	4	116	anon-1433
anura-01366_tmem98-ex2	53	4	8	28	21	5	4	114	tmem98
anura-05688_uce-0683	28	17	4	30	33	5	4	112	uce-0683
ranoidea-05459_anon-2583	22	22	4	18	46	5	4	112	anon-2583
anura-05031_poc1al	18	4	8	57	24	5	4	111	poc1al
anura-05909_uce-3724	21	4	19	35	30	5	4	109	uce-3724
ranoidea-05066_anon-2449	27	4	4	43	30	5	4	108	anon-2449
anura-06151_uce-6964	20	4	36	29	16	5	4	105	uce-6964
ranoidea-06887_usp54-ex1	39	4	4	25	27	5	4	99	usp54
ranoidea-07292_dcaf6	7	4	21	49	10	5	4	91	dcaf6
ranoidea-00963_pgm1	33	9	10	4	34	5	4	90	pgm1
ranoidea-06940_anon-3027	28	4	11	24	23	5	4	90	anon-3027
ranoidea-06702_anon-2955	25	4	13	34	12	5	4	88	anon-2955
ranoidea-00794_mettl2b	29	13	12	4	27	5	4	85	mettl2b
anura-00082_rell1s-ex2	26	4	5	11	37	5	4	83	rell1s
anura-01103_cog1-ex2	26	7	4	22	14	5	4	73	cog1
anura-06141_mrps9-ex2	19	4	17	13	19	5	4	72	mrps9
anura-00217_prkcz	26	4	7	15	13	5	4	65	prkcz
ranoidea-02593_luc7l3l	12	4	9	17	23	5	4	65	luc7l3l
ranoidea-02241_cep63-ex1	16	4	5	25	11	5	4	61	cep63
ranoidea-05904_farp2	27	10	13	7	4	5	4	61	farp2
anura-04533_anon-2732	23	4	5	13	14	5	4	59	anon-2732
ranoidea-02822_rhobtb1	4	13	13	20	8	5	4	58	rhobtb1
anura-05899_uce-3586	10	4	12	15	16	5	4	57	uce-3586
ranoidea-03659_loc100495907-ex1	31	4	13	4	5	5	4	57	loc100495907
anura-01213_ercc3	24	4	6	12	10	5	4	56	ercc3
anura-01647_rcan1	4	15	22	10	4	5	4	55	rcan1
anura-05809_uce-2370	4	9	29	7	6	5	4	55	uce-2370
anura-03846_haghl-ex1	4	11	8	14	16	5	4	53	haghl
anura-05131_pdpk1-ex2	9	4	4	5	31	5	4	53	pdpk1
anura-01130_prpf4b-ex1	14	5	4	17	12	5	4	52	prpf4b
ranoidea-07370_uce-5679	11	4	6	16	9	5	4	46	uce-5679
ranoidea-03442_dnmt1-ex2	8	4	15	4	10	5	4	41	dnmt1
anura-05527_narf-ex2	4	6	11	12	5	5	4	38	narf
anura-02080_anon-1678	4	5	6	8	7	5	4	30	anon-1678
anura-02125_tmem255b	1040	3	696	2141	1936	5	3	5816	tmem255b
ranoidea-04430_polr3e	1909	4	3	1763	1781	5	3	5460	polr3e
anura-04518_erbb2	1206	68	3	1822	1825	5	3	4924	erbb2
anura-01093_ikbip	1225	3	14	1747	1787	5	3	4776	ikbip
ranoidea-01118_naa25	1581	3	44	1627	1447	5	3	4702	naa25
ranoidea-06420_gpank1-ex1	1605	3	3	1318	1502	5	3	4431	gpank1
ranoidea-05818_loc100494753-ex3	1049	3	8	1494	895	5	3	3449	loc100494753
anura-03251_hnrnpd	1241	3	98	1227	823	5	3	3392	hnrnpd
ranoidea-02379_anon-1576	1129	3	8	1409	689	5	3	3238	anon-1576
ranoidea-06282_aoc3	887	4	3	1329	994	5	3	3217	aoc3
ranoidea-05035_fcho1-ex2	622	12	3	1454	1026	5	3	3117	fcho1
anura-04994_fam149a	1037	364	3	1048	563	5	3	3015	fam149a
ranoidea-02704_loc100158554	604	269	3	736	753	5	3	2365	loc100158554
ranoidea-06828_anon-2992	850	3	7	788	708	5	3	2356	anon-2992
anura-03570_med1-ex1	560	117	3	819	794	5	3	2293	med1
ranoidea-01096_dcaf11	597	343	297	3	516	5	3	1756	dcaf11
ranoidea-03285_vegfb	683	3	3	427	622	5	3	1738	vegfb
anura-00585_stk38-ex1	385	3	13	483	680	5	3	1564	stk38
ranoidea-01331_kiaa1468	631	3	4	487	388	5	3	1513	kiaa1468
anura-03068_fam83c-ex2	417	20	3	503	555	5	3	1498	fam83c
ranoidea-06042_anon-2749	3	153	307	985	3	5	3	1451	anon-2749
ranoidea-00526_mybbp1al	537	3	4	564	263	5	3	1371	mybbp1al
ranoidea-04570_anon-2282	549	3	194	295	302	5	3	1343	anon-2282
anura-03074_sipa1-ex1	91	10	3	580	650	5	3	1334	sipa1
anura-00152_mfap3	328	3	59	455	413	5	3	1258	mfap3
anura-04467_anon-2710	447	3	9	416	337	5	3	1212	anon-2710
ranoidea-02641_anon-1653	641	7	3	180	377	5	3	1208	anon-1653
ranoidea-07265_mcoln1-ex2	577	306	209	3	3	5	3	1098	mcoln1
ranoidea-00393_c2orf43-ex2	262	3	44	360	398	5	3	1067	c2orf43
anura-01025_anon-1248	413	3	48	293	302	5	3	1059	anon-1248
ranoidea-07211_anon-3110	391	3	8	266	326	5	3	994	anon-3110
ranoidea-06920_thnsl2	384	3	154	146	293	5	3	980	thnsl2
ranoidea-03302_txnrd2	325	3	40	242	361	5	3	971	txnrd2
ranoidea-04353_anon-2218	229	3	14	378	251	5	3	875	anon-2218
anura-02843_avpi1	331	12	3	118	391	5	3	855	avpi1
ranoidea-01961_anon-1457	308	3	4	235	257	5	3	807	anon-1457
ranoidea-07238_ppip5k1s	248	3	10	332	196	5	3	789	ppip5k1s
ranoidea-04262_anon-2179	274	3	57	258	194	5	3	786	anon-2179
anura-04809_farp1-ex1	206	3	138	188	248	5	3	783	farp1
ranoidea-06457_jmjd7-pla2g4b	329	8	3	225	203	5	3	768	jmjd7-pla2g4b
anura-03998_anon-2504	385	3	4	75	257	5	3	724	anon-2504
ranoidea-02143_klhl24	285	3	70	188	160	5	3	706	klhl24
anura-00407_pik3r6l-ex2	258	3	16	243	166	5	3	686	pik3r6l
anura-00978_anon-1232	306	3	3	256	117	5	3	685	anon-1232
ranoidea-03514_anon-1948	199	3	41	258	184	5	3	685	anon-1948
ranoidea-06423_loc108711756	163	3	70	118	294	5	3	648	loc108711756
ranoidea-00018_baz1a-ex4	118	3	59	231	236	5	3	647	baz1a
ranoidea-06049_anon-2752	223	3	62	223	123	5	3	634	anon-2752
ranoidea-01956_lama5-ex6	323	4	3	193	91	5	3	614	lama5
ranoidea-07138_ppyl	164	3	12	222	205	5	3	606	ppyl
ranoidea-02268_anon-1545	204	3	14	130	233	5	3	584	anon-1545
anura-03109_ap5z1	295	8	3	100	135	5	3	541	ap5z1
ranoidea-05785_srbd1-ex2	134	8	3	172	200	5	3	517	srbd1
ranoidea-02968_anon-1771	192	3	32	190	92	5	3	509	anon-1771
ranoidea-03405_anon-1913	118	6	3	167	140	5	3	434	anon-1913
ranoidea-06792_nefl	73	13	3	144	194	5	3	427	nefl
ranoidea-04028_lamtor1	173	89	3	48	74	5	3	387	lamtor1
anura-00156_tbcel	137	3	7	94	118	5	3	359	tbcel
ranoidea-05822_cdca7l	67	3	27	147	91	5	3	335	cdca7l
anura-00835_camsap2	40	29	3	145	106	5	3	323	camsap2
anura-02701_rab36-ex2	122	3	10	82	103	5	3	320	rab36
anura-04909_robo2-ex1	108	4	3	149	43	5	3	307	robo2
ranoidea-06716_abca3l	169	10	3	14	94	5	3	290	abca3l
anura-03186_anon-2141	49	3	5	101	122	5	3	280	anon-2141
ranoidea-01613_tpcn2l	70	3	12	112	72	5	3	269	tpcn2l
anura-05045_coro6	74	3	18	82	81	5	3	258	coro6
anura-02277_nek3	38	3	4	68	114	5	3	227	nek3
anura-03958_smg7-ex1	11	3	19	170	19	5	3	222	smg7
ranoidea-04268_adprh	8	10	3	148	51	5	3	220	adprh
anura-01495_trnt1-ex1	38	3	31	92	53	5	3	217	trnt1
ranoidea-02635_ndufaf7	87	3	7	101	12	5	3	210	ndufaf7
anura-02183_mterfd1-ex2	3	18	69	34	84	5	3	208	mterfd1
anura-05053_vars-ex5	3	36	22	53	91	5	3	205	vars
anura-05499_cln6	75	3	14	61	51	5	3	204	cln6
anura-03106_tor1b	97	3	24	29	44	5	3	197	tor1b
ranoidea-01413_anon-1291	42	3	7	74	68	5	3	194	anon-1291
ranoidea-06693_wdr34-ex1	54	17	3	86	29	5	3	189	wdr34
anura-04026_gps1	18	3	22	74	66	5	3	183	gps1
anura-05324_myo1e1	102	12	3	28	31	5	3	176	myo1e1
anura-01817_dctn5-ex2	111	9	3	35	15	5	3	173	dctn5
anura-05210_c10orf35	22	3	13	79	47	5	3	164	c10orf35
ranoidea-01270_anon-1242	3	10	12	95	43	5	3	163	anon-1242
anura-03053_frmd6-ex1	42	3	4	61	48	5	3	158	frmd6
ranoidea-07308_anon-3131	61	4	3	65	22	5	3	155	anon-3131
ranoidea-05725_ndrg1-ex2	67	3	35	43	5	5	3	153	ndrg1
ranoidea-05318_ddx23-ex2	46	3	17	44	40	5	3	150	ddx23
ranoidea-03033_chordc1-ex1	24	3	16	73	33	5	3	149	chordc1
ranoidea-00553_c10orf2	32	4	16	91	3	5	3	146	c10orf2
ranoidea-01708_dennd5a	35	20	14	3	67	5	3	139	dennd5a
anura-06026_psmd14	3	22	68	13	31	5	3	137	psmd14
ranoidea-06584_loc100487727-ex1	33	8	3	40	50	5	3	134	loc100487727
ranoidea-03252_rhag-ex1	52	3	8	6	64	5	3	133	rhag
anura-05779_uce-1961	32	3	21	37	37	5	3	130	uce-1961
ranoidea-01592_fer1l4-ex2	23	3	29	25	50	5	3	130	fer1l4
anura-05992_uce-4853	3	12	49	38	23	5	3	125	uce-4853
ranoidea-02497_dock10	42	3	3	27	48	5	3	123	dock10
ranoidea-05139_scaf4	46	3	7	4	51	5	3	111	scaf4
ranoidea-01920_ttll4	13	3	33	37	24	5	3	110	ttll4
ranoidea-03425_loc100485344	65	4	3	13	22	5	3	107	loc100485344
ranoidea-01109_dnajb6	15	22	3	33	28	5	3	101	dnajb6
anura-02870_exosc4s	44	11	29	11	3	5	3	98	exosc4s
ranoidea-05909_anon-2712	9	3	5	71	8	5	3	96	anon-2712
anura-02128_anon-1694	18	3	19	29	26	5	3	95	anon-1694
anura-06082_uce-6010	9	3	5	66	10	5	3	93	uce-6010
anura-04244_lsp1	30	3	12	22	24	5	3	91	lsp1
ranoidea-01731_loc108708727	27	3	7	45	8	5	3	90	loc108708727
ranoidea-02416_anon-1589	16	8	3	27	29	5	3	83	anon-1589
anura-04356_anon-2653	13	4	3	23	37	5	3	80	anon-2653
ranoidea-03498_loc108704485	32	3	6	17	22	5	3	80	loc108704485
ranoidea-04683_mark1	5	8	3	55	8	5	3	79	mark1
anura-05952_phtf2	3	4	11	25	30	5	3	73	phtf2
anura-06047_uce-5522	15	3	21	15	17	5	3	71	uce-5522
ranoidea-06998_glod4-ex2	6	3	8	27	26	5	3	70	glod4
anura-02775_cyp51a1-ex3	27	4	3	11	22	5	3	67	cyp51a1
ranoidea-07276_myh10-ex1	30	9	3	14	11	5	3	67	myh10
anura-03655_elf1	30	12	11	3	10	5	3	66	elf1
ranoidea-03574_alpl	17	12	7	26	3	5	3	65	alpl
anura-03587_ell2	22	3	5	20	14	5	3	64	ell2
ranoidea-02011_kmt2b-ex2	23	3	5	16	17	5	3	64	kmt2b
anura-05655_uce-0257	32	6	3	8	14	5	3	63	uce-0257
ranoidea-00481_anon-1024	3	6	4	6	42	5	3	61	anon-1024
ranoidea-05114_anon-2462	33	3	8	3	10	5	3	57	anon-2462
ranoidea-02159_kissr2	3	4	22	17	8	5	3	54	kissr2
ranoidea-01453_anon-1303	3	25	7	10	8	5	3	53	anon-1303
ranoidea-05702_anon-2656	18	10	3	10	11	5	3	52	anon-2656
anura-00170_znf592	19	3	10	11	4	5	3	47	znf592
ranoidea-03589_tpd52-ex2	24	4	8	6	3	5	3	45	tpd52
ranoidea-03779_anon-2039	8	3	4	14	9	5	3	38	anon-2039
ranoidea-06415_anon-2865	9	3	11	5	9	5	3	37	anon-2865
ranoidea-03780_shq1-ex1	3	5	9	11	8	5	3	36	shq1
anura-01167_ssr2	13	4	6	9	3	5	3	35	ssr2
anura-05858_uce-2994	3	5	6	4	10	5	3	28	uce-2994
ranoidea-06816_eif2a	8	4	6	7	3	5	3	28	eif2a
anura-00503_wdpcp-ex1	2623	8	2	2613	2381	5	2	7627	wdpcp
anura-04629_fhit	2109	6	2	1935	2056	5	2	6108	fhit
anura-02573_zbtb24	2326	2	7	1518	1734	5	2	5587	zbtb24
anura-02382_agtr2	1409	13	2	2011	2130	5	2	5565	agtr2
ranoidea-02335_slc46a3-ex1	2032	2	2	1106	1376	5	2	4518	slc46a3
ranoidea-04357_anon-2221	894	8	2	1108	2416	5	2	4428	anon-2221
anura-00509_kiaa1841	793	2	8	873	2652	5	2	4328	kiaa1841
anura-05230_ndufaf1	1698	77	2	1187	1336	5	2	4300	ndufaf1
anura-04093_hecw1-ex1	1179	4	2	1460	1280	5	2	3925	hecw1
anura-04326_kif20b	1221	189	2	1364	1109	5	2	3885	kif20b
ranoidea-05663_dhx38-ex1	1145	2	96	1184	1131	5	2	3558	dhx38
ranoidea-02844_anon-1721	1432	4	2	1059	889	5	2	3386	anon-1721
ranoidea-03353_ak9	1436	2	21	358	1494	5	2	3311	ak9
ranoidea-04677_eprs-ex1	1151	2	3	981	1071	5	2	3208	eprs
anura-04304_ei24	999	2	4	1271	875	5	2	3151	ei24
anura-03407_mtf1	765	207	2	1078	1086	5	2	3138	mtf1
ranoidea-05363_slc39a10	300	2	16	1582	1206	5	2	3106	slc39a10
ranoidea-06978_cyp27a11-ex2	2681	81	142	2	84	5	2	2990	cyp27a11
ranoidea-04579_psen2l	743	2	216	1240	749	5	2	2950	psen2l
anura-04685_ajap1	791	2	119	1233	797	5	2	2942	ajap1
ranoidea-01780_slc35g1-ex2	767	2	16	919	1221	5	2	2925	slc35g1
ranoidea-04937_anon-2408	811	16	2	1160	879	5	2	2868	anon-2408
ranoidea-01982_anon-1466	728	4	2	1064	841	5	2	2639	anon-1466
ranoidea-02896_anon-1741	1158	27	2	810	581	5	2	2578	anon-1741
ranoidea-04495_dguok	816	2	25	807	875	5	2	2525	dguok
anura-03408_cfdp1	611	2	2	836	989	5	2	2440	cfdp1
ranoidea-04069_anon-2119	947	2	35	580	819	5	2	2383	anon-2119
anura-00855_loc100486992	1664	4	51	2	648	5	2	2369	loc100486992
anura-00496_tmem180-ex1	330	2	132	1117	750	5	2	2331	tmem180
ranoidea-02907_anon-1746	906	2	15	475	891	5	2	2289	anon-1746
ranoidea-00428_alg12-ex1	486	136	2	725	935	5	2	2284	alg12
ranoidea-01848_anon-1425	648	2	3	893	722	5	2	2268	anon-1425
anura-04631_csdc2	456	2	191	816	733	5	2	2198	csdc2
anura-04230_adck4-ex1	918	2	2	689	574	5	2	2185	adck4
anura-05167_gpx7	597	2	25	859	685	5	2	2168	gpx7
ranoidea-04654_penk-ex2	425	2	3	807	920	5	2	2157	penk
anura-04300_nphp4	581	57	2	254	1262	5	2	2156	nphp4
ranoidea-03936_ttc14	650	18	2	832	640	5	2	2142	ttc14
anura-03328_bspry-ex2	922	2	2	580	605	5	2	2111	bspry
anura-05119_ftsj3	374	2	5	708	969	5	2	2058	ftsj3
anura-03863_ppp4r1l	673	2	3	706	664	5	2	2048	ppp4r1l
ranoidea-01262_tep1l-ex2	789	7	2	691	552	5	2	2041	tep1l
ranoidea-00947_anon-1163	338	2	149	896	652	5	2	2037	anon-1163
anura-03692_dtd1	666	2	121	769	470	5	2	2028	dtd1
ranoidea-05072_fitm2l	359	2	19	796	834	5	2	2010	fitm2l
anura-05672_uce-0438	377	2	619	519	487	5	2	2004	uce-0438
anura-01260_furin-ex3	739	5	2	729	477	5	2	1952	furin
anura-01051_arhgap11a1	467	2	12	777	676	5	2	1934	arhgap11a1
ranoidea-00958_adk	643	2	10	639	597	5	2	1891	adk
ranoidea-00847_cbl-ex2	277	2	82	1142	348	5	2	1851	cbl
anura-02237_anon-1765	574	2	68	549	626	5	2	1819	anon-1765
ranoidea-06068_anon-2763	170	2	43	1044	550	5	2	1809	anon-2763
ranoidea-05965_tulp3	711	79	285	2	716	5	2	1793	tulp3
anura-05108_gab2-ex1	614	2	221	426	485	5	2	1748	gab2
ranoidea-03825_loc108713147	579	2	6	736	408	5	2	1731	loc108713147
ranoidea-05347_kat6a-ex1	689	80	2	427	530	5	2	1728	kat6a
ranoidea-01271_anon-1243	561	2	344	579	229	5	2	1715	anon-1243
ranoidea-04480_chd9l	788	2	42	523	342	5	2	1697	chd9l
